id,name,occupation,hpi,birthyear,iso3,gdp_birth,gender,alive,dominio
88853,Agrippa Postumus,POLITICIAN,66.99477,-12.0,ITA,1407.0,M,False,Poder y figuras públicas
2257185,Menua,POLITICIAN,66.99423,-900.0,TUR,897.0,M,False,Poder y figuras públicas
1492603,Emperor Wu of Liang,POLITICIAN,66.993729,464.0,,,M,False,Poder y figuras públicas
1318269,"Conrad, Duke of Lorraine",POLITICIAN,66.993619,922.0,,,M,False,Poder y figuras públicas
36803795,Jovan Vladimir,POLITICIAN,66.99353,990.0,TUR,769.2912912912913,M,False,Poder y figuras públicas
4399111,Ferdi Tayfur,ACTOR,66.992388,1945.0,TUR,1452.0,M,False,Artes y espectáculo
612601,Hermann Schlegel,BIOLOGIST,66.992062,1804.0,DEU,1808.3966,M,False,Ciencia y tecnología
144230,Pierre Louis Dulong,PHYSICIST,66.99172,1785.0,FRA,1889.9576,M,False,Ciencia y tecnología
219162,Johan Halvorsen,COMPOSER,66.99164,1864.0,NOR,1986.0,M,False,Artes y espectáculo
547863,Archduke Joseph August of Austria,POLITICIAN,66.991332,1872.0,HUN,1801.7,M,False,Poder y figuras públicas
1958812,Heinz Linge,PAINTER,66.991183,1913.0,DEU,5815.0,M,False,Artes y espectáculo
516509,Chung Ju-yung,BUSINESSPERSON,66.989645,1915.0,PRK,1286.298,M,False,Negocios y exploración
543284,Michael Connelly,WRITER,66.989545,1956.0,USA,17397.0,M,True,Humanidades
590055,Alberto Ginastera,COMPOSER,66.988939,1916.0,ARG,4927.0,M,False,Artes y espectáculo
441078,Bernal Díaz del Castillo,EXPLORER,66.98882,1492.0,ESP,1222.9619,M,False,Negocios y exploración
380082,Robert Anderson,MILITARY PERSONNEL,66.988749,1805.0,USA,2643.1936,M,False,Poder y figuras públicas
154694,Marc Dutroux,EXTREMIST,66.988055,1956.0,BEL,10237.0,M,True,Poder y figuras públicas
2256544,Prince Karl Anton August of Schleswig-Holstein-Sonderburg-Beck,POLITICIAN,66.987572,1727.0,DEU,1683.0836,F,False,Poder y figuras públicas
2093393,Ljudevit Gaj,WRITER,66.986958,1809.0,HRV,2738.0,M,False,Humanidades
2662615,Theodore I Palaiologos,POLITICIAN,66.986773,1355.0,TUR,745.6078431372549,M,False,Poder y figuras públicas
39657,Joseph Banks,BIOLOGIST,66.986664,1743.0,GBR,2621.0,M,False,Ciencia y tecnología
3061218,Zisi,PHILOSOPHER,66.986252,-483.0,,,M,False,Humanidades
58503,Otto of Bamberg,RELIGIOUS FIGURE,66.98579,1060.0,DEU,1755.9738,M,False,Poder y figuras públicas
36993318,J. Christopher Stevens,DIPLOMAT,66.984583,1960.0,USA,18057.0,M,False,Poder y figuras públicas
2579038,Simon of Sicily,,66.98441,1093.0,ITA,2252.7289216551726,F,False,Otros
1030433,Shuji Nakamura,PHYSICIST,66.984389,1954.0,JPN,4116.0,M,True,Ciencia y tecnología
350136,Christina Onassis,BUSINESSPERSON,66.983861,1950.0,USA,15240.0,F,False,Negocios y exploración
947043,Emílio Garrastazu Médici,POLITICIAN,66.983783,1905.0,BRA,925.0,M,False,Poder y figuras públicas
1568024,Sophronius of Jerusalem,RELIGIOUS FIGURE,66.983155,560.0,SYR,1084.0,M,False,Poder y figuras públicas
2748975,Félix Savart,PHYSICIST,66.982984,1791.0,FRA,1765.8439,M,False,Ciencia y tecnología
30864732,Abu Yaqub Yusuf,POLITICIAN,66.982783,1138.0,MAR,685.0,M,False,Poder y figuras públicas
174287,Maine de Biran,PHILOSOPHER,66.982467,1766.0,FRA,1848.9745,M,False,Humanidades
13489898,Farida of Egypt,COMPANION,66.981402,1921.0,EGY,1625.7778162162165,F,False,Poder y figuras públicas
237747,Verres,POLITICIAN,66.980763,-120.0,ITA,1407.0,M,False,Poder y figuras públicas
637087,Leo Kanner,POLITICIAN,66.980695,1894.0,UKR,7849.0,M,False,Poder y figuras públicas
403868,"Hethum I, King of Armenia",POLITICIAN,66.980414,1215.0,TUR,743.0,M,False,Poder y figuras públicas
442291,John Harsanyi,ECONOMIST,66.98011,1920.0,HUN,2724.0,M,False,Humanidades
207810,Jacqueline du Pré,MUSICIAN,66.979007,1945.0,GBR,11247.0,F,False,Artes y espectáculo
22394457,Gülbahar Hatun,POLITICIAN,66.97861,1453.0,TUR,780.22,F,False,Poder y figuras públicas
25864471,Nobuo Matsunaga,SOCCER PLAYER,66.97859,1921.0,JPN,3244.352,M,False,Deportes
10416,Emperor Bidatsu,POLITICIAN,66.978508,538.0,JPN,597.84,M,False,Poder y figuras públicas
1704443,K. C. Jones,BASKETBALL PLAYER,66.978492,1932.0,USA,8380.504,M,False,Deportes
38434,Emperor Sutoku,POLITICIAN,66.978453,1119.0,JPN,944.0572,M,False,Poder y figuras públicas
1329864,Karl von Bülow,MILITARY PERSONNEL,66.977561,1846.0,DEU,2086.6536,M,False,Poder y figuras públicas
309013,Feng Yuxiang,POLITICIAN,66.976707,1882.0,CHN,921.7058823529412,M,False,Poder y figuras públicas
378820,Renata Scotto,SINGER,66.975938,1934.0,ITA,4466.0,F,False,Artes y espectáculo
496403,Mikhail Chigorin,CHESS PLAYER,66.974712,1850.0,RUS,754.45245,M,False,Deportes
885736,Hosius of Corduba,POLITICIAN,66.974275,256.0,ESP,974.7034286833856,M,False,Poder y figuras públicas
959813,Juan de la Cosa,EXPLORER,66.97418,1460.0,ESP,1290.7653,M,False,Negocios y exploración
664002,Adolf Eugen Fick,PHYSICIAN,66.973662,1829.0,DEU,2069.0476,M,False,Ciencia y tecnología
322505,Vlade Divac,BASKETBALL PLAYER,66.973481,1968.0,SRB,5761.0,M,True,Deportes
179850,Ordoño I of Asturias,POLITICIAN,66.973407,821.0,ESP,1171.2423981191223,M,False,Poder y figuras públicas
9925,Eubulides,PHILOSOPHER,66.973208,-500.0,TUR,897.0,M,False,Humanidades
7631055,Ferdinand Čatloš,POLITICIAN,66.973059,1895.0,AUT,4285.0,M,False,Poder y figuras públicas
888932,Richard Thaler,ECONOMIST,66.972588,1945.0,USA,16477.553,F,True,Humanidades
548954,Mussius Aemilianus,POLITICIAN,66.972466,200.0,,,M,False,Poder y figuras públicas
400686,Pat Nixon,COMPANION,66.972383,1912.0,USA,9976.567,F,False,Poder y figuras públicas
4742873,"Henry V, Duke of Bavaria",POLITICIAN,66.971895,960.0,,,M,False,Poder y figuras públicas
72188,"Edward Seymour, 1st Duke of Somerset",POLITICIAN,66.971873,1506.0,GBR,1776.0,M,False,Poder y figuras públicas
500744,Marshall Rosenberg,WRITER,66.971762,1934.0,USA,8667.092,M,False,Humanidades
334193,Lu Xun,POLITICIAN,66.971708,183.0,CHN,1225.107,M,False,Poder y figuras públicas
316134,Frumentius,RELIGIOUS FIGURE,66.971332,400.0,LBN,1084.0,M,False,Poder y figuras públicas
8828769,Marthe Keller,ACTOR,66.970093,1945.0,CHE,8839.315,F,True,Artes y espectáculo
505216,Max Klinger,PAINTER,66.968788,1857.0,DEU,2541.0,M,False,Artes y espectáculo
934307,Pierre Lescot,ARCHITECT,66.968164,1515.0,FRA,1458.887,M,False,Otros
25864689,Masanobu Izumi,SOCCER PLAYER,66.967434,1944.0,JPN,4816.11,M,True,Deportes
1783481,Dawit II,POLITICIAN,66.967357,1496.0,ETH,622.0,M,False,Poder y figuras públicas
4510691,Josip Skoblar,SOCCER PLAYER,66.966884,1941.0,HRV,2738.0,M,True,Deportes
2668355,Tukulti-Ninurta I,POLITICIAN,66.966845,-1300.0,IRQ,1116.0,M,False,Poder y figuras públicas
140681,Bahram III,POLITICIAN,66.966402,300.0,,,M,False,Poder y figuras públicas
2163343,Ubayd Allah ibn Ziyad,MILITARY PERSONNEL,66.966247,648.0,IRQ,1426.631001371742,M,False,Poder y figuras públicas
97060,Ugo Foscolo,WRITER,66.966019,1778.0,GRC,1529.1342794759826,M,False,Humanidades
85856,Halfdan the Black,POLITICIAN,66.965914,810.0,NOR,1384.0,M,False,Poder y figuras públicas
756058,Hans Magnus Enzensberger,WRITER,66.965848,1929.0,DEU,6457.0,M,False,Humanidades
5558358,Maria Pia of Savoy,POLITICIAN,66.965315,1847.0,ITA,2536.351,F,False,Poder y figuras públicas
37747,Maurice Duverger,POLITICAL SCIENTIST,66.965217,1917.0,FRA,4748.0,M,False,Humanidades
25864388,Seki Matsunaga,SOCCER PLAYER,66.964997,1928.0,JPN,3554.1157,M,False,Deportes
425248,Phraortes,POLITICIAN,66.963795,-700.0,,,M,False,Poder y figuras públicas
3103491,John Corvinus,POLITICIAN,66.963499,1473.0,HUN,1741.0,M,False,Poder y figuras públicas
84079,Demetrius II Aetolicus,POLITICIAN,66.96249,-275.0,,,M,False,Poder y figuras públicas
125270,"Sarah, Duchess of York",WRITER,66.962269,1959.0,GBR,13134.0,F,True,Humanidades
1417179,Andrej Hlinka,POLITICIAN,66.962102,1864.0,SVK,11815.0,M,False,Poder y figuras públicas
320350,Marie Laurencin,PAINTER,66.961549,1883.0,FRA,3647.0,F,False,Artes y espectáculo
556523,Roberts Blossom,ACTOR,66.960526,1924.0,USA,11126.713,M,False,Artes y espectáculo
2321953,Mithridates I of Pontus,POLITICIAN,66.959842,-400.0,TUR,897.0,M,False,Poder y figuras públicas
1357981,Christian Wirth,MILITARY PERSONNEL,66.95933,1885.0,DEU,3532.0,M,False,Poder y figuras públicas
533800,Ivan Rebroff,SINGER,66.959231,1931.0,DEU,5821.0,M,False,Artes y espectáculo
1001811,Sisowath Monivong,POLITICIAN,66.959021,1875.0,KHM,768.0,M,False,Poder y figuras públicas
2036265,Giovanni Domenico Tiepolo,PAINTER,66.958531,1727.0,ITA,2477.3356160000003,M,False,Artes y espectáculo
2526325,Grimoald the Elder,POLITICIAN,66.957658,616.0,,,M,False,Poder y figuras públicas
842379,Diego Forlán,SOCCER PLAYER,66.95764,1979.0,URY,9966.0,M,True,Deportes
649407,Basil Fool for Christ,RELIGIOUS FIGURE,66.957474,1468.0,RUS,754.45245,M,False,Poder y figuras públicas
762230,Karl Jenkins,MUSICIAN,66.956712,1944.0,GBR,11803.0,M,True,Artes y espectáculo
1940809,Draga Mašin,COMPANION,66.956359,1864.0,SRB,2032.0,F,False,Poder y figuras públicas
197618,José María Aznar,POLITICIAN,66.956347,1953.0,ESP,4061.8174,M,True,Poder y figuras públicas
8877653,"Emich Carl, 2nd Prince of Leiningen",POLITICIAN,66.956141,1763.0,DEU,1683.4458,M,False,Poder y figuras públicas
1129809,Sigmar Polke,PAINTER,66.956058,1941.0,DEU,9103.0,M,False,Artes y espectáculo
195017,Emperor Go-Tsuchimikado,POLITICIAN,66.955132,1442.0,JPN,865.3528235294117,M,False,Poder y figuras públicas
295995,Danny Aiello,ACTOR,66.953885,1933.0,USA,8048.2246,M,False,Artes y espectáculo
5055529,Nani,SOCCER PLAYER,66.953819,1986.0,PRT,13774.0,M,True,Deportes
25864486,Hisataka Okamoto,SOCCER PLAYER,66.953683,1933.0,JPN,3786.8018,M,True,Deportes
1172511,Rigas Feraios,WRITER,66.953569,1757.0,GRC,1526.1310043668122,M,False,Humanidades
551129,Muhammadu Buhari,POLITICIAN,66.951229,1942.0,NGA,988.0478,M,False,Poder y figuras públicas
913950,Ludwig Guttmann,PHYSICIAN,66.950652,1899.0,DEU,4631.0,M,False,Ciencia y tecnología
3057553,Chevalier de Saint-Georges,COMPOSER,66.95039,1745.0,GLP,,M,False,Artes y espectáculo
230321,Yoshiko Kawashima,MILITARY PERSONNEL,66.949882,1907.0,CHN,929.3636363636364,F,False,Poder y figuras públicas
33441535,Archduchess Maria Elisabeth of Austria,COMPANION,66.949528,1737.0,AUT,1941.0,F,False,Poder y figuras públicas
39818051,Pedro Pascal,ACTOR,66.949468,1975.0,CHL,6731.0,M,True,Artes y espectáculo
625368,Sylvius Leopold Weiss,COMPOSER,66.949294,1687.0,POL,1060.0,M,False,Artes y espectáculo
1576075,Harry Carey Jr.,ACTOR,66.94928,1921.0,USA,9674.881,M,False,Artes y espectáculo
1024326,Paul Watzlawick,PSYCHOLOGIST,66.94907,1921.0,AUT,4224.0,M,False,Humanidades
9148703,Fernando Lugo,POLITICIAN,66.949025,1951.0,PRY,2373.0,M,True,Poder y figuras públicas
10468,Emperor Senka,POLITICIAN,66.948992,467.0,JPN,597.84,M,False,Poder y figuras públicas
2042347,Zakariya al-Qazwini,GEOGRAPHER,66.948812,1203.0,IRN,958.0681693238045,M,False,Humanidades
1577645,Gustavo Gutiérrez,PHILOSOPHER,66.948139,1928.0,PER,2796.0,M,False,Humanidades
10461,Emperor Yūryaku,POLITICIAN,66.94808,418.0,JPN,597.84,M,False,Poder y figuras públicas
2683929,Viktor Kulikov,MILITARY PERSONNEL,66.947688,1921.0,RUS,566.739,M,False,Poder y figuras públicas
681214,Bingu wa Mutharika,ECONOMIST,66.946319,1934.0,MWI,649.7778,M,False,Humanidades
4254016,Neferure,POLITICIAN,66.945283,-1500.0,EGY,1116.0,F,False,Poder y figuras públicas
1526299,Constance of Arles,COMPANION,66.945058,974.0,FRA,1269.1861874509805,F,False,Poder y figuras públicas
615820,Enzo Francescoli,SOCCER PLAYER,66.945054,1961.0,URY,7740.0,M,True,Deportes
1466748,"Frederick II Eugene, Duke of Württemberg",NOBLEMAN,66.944966,1732.0,DEU,1752.553,M,False,Poder y figuras públicas
25864941,Noritaka Hidaka,SOCCER PLAYER,66.944641,1947.0,JPN,2710.95,M,True,Deportes
1058204,Pierre Brice,ACTOR,66.944437,1929.0,FRA,7508.0,M,False,Artes y espectáculo
4629012,Karim Benzema,SOCCER PLAYER,66.944382,1987.0,FRA,25756.0,M,True,Deportes
871569,Hubert Robert,PAINTER,66.943972,1733.0,FRA,2006.0576,M,False,Artes y espectáculo
996676,Asconius Pedianus,WRITER,66.943726,-9.0,ITA,1407.0,M,False,Humanidades
145628,André Franquin,COMIC ARTIST,66.943505,1924.0,BEL,7393.0,M,False,Artes y espectáculo
1347933,Julia Flavia,POLITICIAN,66.940991,64.0,ITA,1455.7920531724135,F,False,Poder y figuras públicas
2031476,Giovanni Gronchi,POLITICIAN,66.940709,1887.0,ITA,3081.0,M,False,Poder y figuras públicas
376262,"Theobald III, Count of Champagne",NOBLEMAN,66.940335,1179.0,FRA,1335.1709443137256,M,False,Poder y figuras públicas
2331583,Godfrey the Bearded,NOBLEMAN,66.940331,997.0,,,M,False,Poder y figuras públicas
3609319,Leo von Klenze,ARCHITECT,66.940246,1784.0,DEU,1793.6388,M,False,Otros
725861,Amintore Fanfani,POLITICIAN,66.939228,1908.0,ITA,3795.0,M,False,Poder y figuras públicas
239463,Micheline Calmy-Rey,POLITICIAN,66.938315,1945.0,CHE,8839.315,F,True,Poder y figuras públicas
2875272,Robert Aumann,MATHEMATICIAN,66.93769,1930.0,DEU,6333.0,M,True,Ciencia y tecnología
496583,David Bushnell,INVENTOR,66.937506,1742.0,USA,2028.99136,M,False,Ciencia y tecnología
1625363,Peter Mogila,RELIGIOUS FIGURE,66.937147,1596.0,ROU,786.90454,F,False,Poder y figuras públicas
201160,Adolfo Bioy Casares,WRITER,66.937139,1914.0,ARG,5263.0,M,False,Humanidades
5436802,Vujadin Boškov,SOCCER PLAYER,66.936364,1931.0,SRB,2032.0,M,False,Deportes
19614411,José Luis Rodríguez Zapatero,POLITICIAN,66.936259,1960.0,ESP,5031.5664,M,True,Poder y figuras públicas
1136271,"Arnulf, Duke of Bavaria",POLITICIAN,66.935715,885.0,,,M,False,Poder y figuras públicas
578834,Uskhal Khan Tögüs Temür,POLITICIAN,66.934976,1342.0,CHN,1352.443416,M,False,Poder y figuras públicas
573972,Hosokawa Gracia,POLITICIAN,66.934948,1563.0,JPN,1013.0356666666668,F,False,Poder y figuras públicas
261384,Rosamunde Pilcher,WRITER,66.934276,1924.0,GBR,7844.0,F,False,Humanidades
539155,Kazi Nazrul Islam,WRITER,66.933916,1899.0,IND,925.0,M,False,Humanidades
33536,William Randolph Hearst,BUSINESSPERSON,66.933687,1863.0,USA,4733.579,M,False,Negocios y exploración
828120,Blanche of Namur,POLITICIAN,66.931643,1320.0,BEL,2172.049366244163,F,False,Poder y figuras públicas
260860,Procopius,POLITICIAN,66.931629,325.0,TUR,855.1621621621622,M,False,Poder y figuras públicas
5540242,Leopold Mandić,RELIGIOUS FIGURE,66.930945,1866.0,MNE,1784.0,M,False,Poder y figuras públicas
256310,John Tyndall,PHYSICIST,66.930711,1820.0,IRL,1398.0,F,False,Ciencia y tecnología
1233823,Frank Lloyd,FILM DIRECTOR,66.930275,1886.0,GBR,6170.0,M,False,Artes y espectáculo
2662127,"Charles Louis, Hereditary Prince of Baden",POLITICIAN,66.929468,1755.0,DEU,1770.2443,M,False,Poder y figuras públicas
222456,Ta Mok,MAFIOSO,66.92929,1926.0,KHM,768.0,M,False,Poder y figuras públicas
196840,Eduardo Duhalde,POLITICIAN,66.928436,1941.0,ARG,6861.0,M,True,Poder y figuras públicas
1347302,Piero Manzoni,PAINTER,66.928003,1933.0,ITA,4514.0,M,False,Artes y espectáculo
3114388,Jayavarman II,POLITICIAN,66.927931,800.0,KHM,768.0,M,False,Poder y figuras públicas
226564,Rene Russo,ACTOR,66.925647,1954.0,USA,16512.0,F,True,Artes y espectáculo
735804,Naresuan,POLITICIAN,66.925392,1555.0,THA,909.0,M,False,Poder y figuras públicas
444437,Christiane F.,ACTOR,66.925132,1962.0,DEU,13106.0,F,True,Artes y espectáculo
2096875,Ivan Sratsimir of Bulgaria,POLITICIAN,66.924795,1324.0,BGR,1339.0,M,False,Poder y figuras públicas
220553,Friedrich von Wieser,ECONOMIST,66.924189,1851.0,AUT,2650.4,M,False,Humanidades
1409614,Randy Jackson,MUSICIAN,66.924023,1961.0,USA,18175.0,M,True,Artes y espectáculo
1792975,Tom Hardy,ACTOR,66.923895,1977.0,GBR,19740.0,M,True,Artes y espectáculo
207637,Lucian Freud,PAINTER,66.923275,1922.0,DEU,5310.0,M,False,Artes y espectáculo
2207368,"Peter II, Count of Alençon",POLITICIAN,66.923179,1340.0,,,M,False,Poder y figuras públicas
390372,Ramon Magsaysay,POLITICIAN,66.923037,1907.0,PHL,1191.0,M,False,Poder y figuras públicas
227039,Pedro Nunes,MATHEMATICIAN,66.922622,1502.0,PRT,1275.1624697187704,M,False,Ciencia y tecnología
23809061,Dion of Syracuse,POLITICIAN,66.922582,-409.0,ITA,1407.0,M,False,Poder y figuras públicas
2011493,Milan Hodža,POLITICIAN,66.919998,1878.0,SVK,11815.0,M,False,Poder y figuras públicas
606005,Daniel Davis,ACTOR,66.919838,1945.0,USA,16477.553,M,True,Artes y espectáculo
529595,Patrick Duffy,ACTOR,66.918853,1949.0,USA,14196.672,M,True,Artes y espectáculo
3488079,Marie of Prussia,POLITICIAN,66.918382,1825.0,DEU,2141.0432,F,False,Poder y figuras públicas
163688,Guillaume Budé,PHILOSOPHER,66.917854,1467.0,FRA,1732.5519,M,False,Humanidades
1497886,John Ireland,ACTOR,66.917739,1914.0,CAN,6416.0,M,False,Artes y espectáculo
2134815,Malam Bacai Sanhá,POLITICIAN,66.916761,1947.0,GNB,462.0,M,False,Poder y figuras públicas
1554062,George III of Georgia,POLITICIAN,66.916027,1200.0,GEO,9456.0,M,False,Poder y figuras públicas
2633519,Jean-Étienne Liotard,PAINTER,66.915741,1702.0,CHE,2324.363473513514,M,False,Artes y espectáculo
649257,Gabrielle-Suzanne de Villeneuve,WRITER,66.914983,1685.0,FRA,1705.9518,F,False,Humanidades
394902,Donna Reed,ACTOR,66.914828,1921.0,USA,9674.881,F,False,Artes y espectáculo
355729,"Joan, Countess of Flanders",POLITICIAN,66.913981,1200.0,FRA,1341.9303584313725,F,False,Poder y figuras públicas
6591251,Hélène Langevin-Joliot,PHYSICIST,66.913477,1927.0,FRA,6621.0,F,True,Ciencia y tecnología
2980434,Princess Marie of Hesse and by Rhine,NOBLEMAN,66.913361,1874.0,DEU,3386.0,F,False,Poder y figuras públicas
654800,Victoria Principal,ACTOR,66.91206,1950.0,JPN,3062.0,F,True,Artes y espectáculo
1876457,Luigi Tenco,MUSICIAN,66.912055,1938.0,ITA,4981.0,M,False,Artes y espectáculo
343809,Al-Maqrizi,HISTORIAN,66.911535,1364.0,EGY,1094.88,M,False,Humanidades
220777,Lü Dongbin,WRITER,66.911291,796.0,,,M,False,Humanidades
287787,Franz Karl Achard,CHEMIST,66.910393,1753.0,DEU,1777.4713,M,False,Ciencia y tecnología
864662,Consuelo Velázquez,MUSICIAN,66.910362,1916.0,MEX,2130.0,F,False,Artes y espectáculo
255012,Matthias Flacius,WRITER,66.910122,1520.0,HRV,2738.0,M,False,Humanidades
232264,"Charles Grey, 2nd Earl Grey",POLITICIAN,66.910116,1764.0,GBR,2898.0,M,False,Poder y figuras públicas
917279,Hugo Münsterberg,PSYCHOLOGIST,66.909482,1863.0,POL,1387.0,M,False,Humanidades
3041243,Jabir ibn Abd Allah,COMPANION,66.909082,607.0,SAU,797.0,M,False,Poder y figuras públicas
351559,Xiahou Yuan,MILITARY PERSONNEL,66.909005,200.0,CHN,1225.107,M,False,Poder y figuras públicas
4673561,Irene Angelina,COMPANION,66.908786,1181.0,TUR,743.0,F,False,Poder y figuras públicas
666990,Mitsuru Ushijima,MILITARY PERSONNEL,66.908513,1887.0,JPN,1847.5294,M,False,Poder y figuras públicas
2802890,Symeon the New Theologian,WRITER,66.908444,949.0,TUR,774.5855855855856,M,False,Humanidades
3990306,Gianni Morandi,SINGER,66.907041,1944.0,ITA,3162.0,M,True,Artes y espectáculo
577710,Robert Aldrich,FILM DIRECTOR,66.905641,1918.0,USA,10471.306,M,False,Artes y espectáculo
353627,Eric II of Norway,POLITICIAN,66.905202,1268.0,NOR,1384.0,M,False,Poder y figuras públicas
617807,Mamadou Tandja,POLITICIAN,66.904831,1938.0,NER,983.0,M,False,Poder y figuras públicas
285524,William Adelin,,66.903916,1103.0,GBR,1220.0753968253969,F,False,Otros
1988573,Elizabeth of Bohemia,COMPANION,66.903064,1292.0,CZE,8748.0,F,False,Poder y figuras públicas
509738,Alan Silvestri,COMPOSER,66.903004,1950.0,USA,15240.0,M,True,Artes y espectáculo
904290,Emund the Old,POLITICIAN,66.902615,1030.0,SWE,1133.0,M,False,Poder y figuras públicas
172740,Elias James Corey,CHEMIST,66.902447,1928.0,USA,11451.069,M,True,Ciencia y tecnología
426524,Thomas Wyatt the Younger,POLITICIAN,66.900195,1521.0,GBR,1791.0,M,False,Poder y figuras públicas
1686984,Vologases III of Parthia,POLITICIAN,66.899541,100.0,IRN,1102.9923034634414,M,False,Poder y figuras públicas
225808,Naevius Sutorius Macro,POLITICIAN,66.898179,-21.0,ITA,1407.0,M,False,Poder y figuras públicas
6266257,Hermann Alexander Diels,HISTORIAN,66.897731,1848.0,DEU,2202.5588,M,False,Humanidades
338770,Seiji Ozawa,CONDUCTOR,66.897652,1935.0,CHN,1007.0,M,False,Artes y espectáculo
5414518,John VII of Constantinople,POLITICIAN,66.897424,701.0,,,M,False,Poder y figuras públicas
16417,Jan Długosz,WRITER,66.897256,1415.0,POL,928.0,M,False,Humanidades
14672496,Anna of Hungary,COMPANION,66.897221,1260.0,,,F,False,Poder y figuras públicas
1407122,Mikhail Vrubel,PAINTER,66.896908,1856.0,RUS,754.45245,M,False,Artes y espectáculo
1250741,Siniša Mihajlović,COACH,66.895806,1969.0,HRV,8209.0,M,False,Deportes
3917567,Miklós Jancsó,FILM DIRECTOR,66.895684,1921.0,HUN,2805.0,M,False,Artes y espectáculo
2213684,Jalal-ud-din Khalji,POLITICIAN,66.89536,1220.0,AFG,1156.0,M,False,Poder y figuras públicas
317485,Laurent Schwartz,MATHEMATICIAN,66.894798,1915.0,FRA,5177.0,M,False,Ciencia y tecnología
2481799,Boris Savinkov,EXTREMIST,66.894302,1879.0,UKR,7849.0,M,False,Poder y figuras públicas
60583,André Campra,COMPOSER,66.893775,1660.0,FRA,1878.45,M,False,Artes y espectáculo
1951707,Jean-Mathieu-Philibert Sérurier,MILITARY PERSONNEL,66.893186,1742.0,FRA,1789.5206,M,False,Poder y figuras públicas
3961375,"Carlos, Duke of Madrid",NOBLEMAN,66.892544,1848.0,SVN,3934.0,M,False,Poder y figuras públicas
9481998,Eleanor of Anjou,COMPANION,66.891743,1289.0,ITA,2404.526420413793,F,False,Poder y figuras públicas
195020,Emperor Go-Komatsu,POLITICIAN,66.891129,1377.0,,,M,False,Poder y figuras públicas
483765,Robert Patrick,ACTOR,66.891045,1958.0,USA,16946.0,M,True,Artes y espectáculo
3181117,Armando Diaz,MILITARY PERSONNEL,66.890585,1861.0,ITA,2558.0,M,False,Poder y figuras públicas
8240863,Mariska Veres,SINGER,66.889664,1947.0,NLD,8046.0,F,False,Artes y espectáculo
422558,Har Gobind Khorana,BIOLOGIST,66.889643,1922.0,PAK,1025.0,M,False,Ciencia y tecnología
396972,Pedro Lascuráin,POLITICIAN,66.889489,1856.0,MEX,974.2,M,False,Poder y figuras públicas
1535569,Charles Brenton Huggins,PHYSICIAN,66.889183,1901.0,CAN,4937.0,M,False,Ciencia y tecnología
5958987,John of Matha,RELIGIOUS FIGURE,66.887805,1150.0,FRA,1325.8365152941178,M,False,Poder y figuras públicas
1418363,Psusennes II,PHYSICIAN,66.887646,-1100.0,EGY,1116.0,M,False,Ciencia y tecnología
24428053,Suzy Amis Cameron,ACTOR,66.887622,1962.0,USA,18976.0,F,True,Artes y espectáculo
905394,Jerzy Kukuczka,MOUNTAINEER,66.886501,1948.0,POL,3439.4912,M,False,Deportes
25625,Richard Matheson,WRITER,66.886112,1926.0,USA,11647.768,M,False,Humanidades
150186,Aleksander Kwaśniewski,POLITICIAN,66.886011,1954.0,POL,4328.0,M,True,Poder y figuras públicas
320366,Georg Brandt,CHEMIST,66.885101,1694.0,SWE,1742.0,M,False,Ciencia y tecnología
16274441,Nana Asmaʼu,PHILOSOPHER,66.884908,1793.0,NGA,809.56177,F,False,Humanidades
4242454,Maria Kaczyńska,POLITICIAN,66.884866,1942.0,BLR,8341.0,F,False,Poder y figuras públicas
513819,Giovanni Battista Moroni,PAINTER,66.884043,1525.0,ITA,2448.84532,M,False,Artes y espectáculo
20577230,Tadao Horie,SOCCER PLAYER,66.883644,1913.0,JPN,2430.625,M,False,Deportes
551234,Martin Kutta,MATHEMATICIAN,66.883617,1867.0,POL,1516.0,M,False,Ciencia y tecnología
3628232,Antoni Ramallets,SOCCER PLAYER,66.882835,1924.0,ESP,3513.8267,M,False,Deportes
515297,Christoffer Wilhelm Eckersberg,PAINTER,66.88234,1783.0,DNK,2031.0,M,False,Artes y espectáculo
14008773,Marie Anne de Bourbon,POLITICIAN,66.882306,1666.0,FRA,2075.6528,F,False,Poder y figuras públicas
545585,Mundus,MILITARY PERSONNEL,66.88206,450.0,TUR,839.021021021021,M,False,Poder y figuras públicas
1602291,Mao Anying,POLITICIAN,66.881579,1922.0,CHN,995.125,M,False,Poder y figuras públicas
25864500,Reizo Fukuhara,SOCCER PLAYER,66.88132,1931.0,JPN,3320.8108,M,False,Deportes
2241987,Eddie Clarke,MUSICIAN,66.880687,1950.0,GBR,11061.0,M,False,Artes y espectáculo
612521,Rui Costa,SOCCER PLAYER,66.880592,1972.0,PRT,10130.0,M,True,Deportes
1345255,Wilhelm von Tegetthoff,MILITARY PERSONNEL,66.879723,1827.0,SVN,3934.0,M,False,Poder y figuras públicas
331256,Thomas Bartholin,PHYSICIAN,66.879116,1616.0,SWE,1462.0,M,False,Ciencia y tecnología
1594,Alexander II of Scotland,POLITICIAN,66.878885,1198.0,GBR,1283.7857142857142,M,False,Poder y figuras públicas
25863999,Fukusaburo Harada,SOCCER PLAYER,66.878614,,JPN,,M,False,Deportes
609895,Eileen Gray,ARCHITECT,66.878312,1878.0,IRL,3114.0232558139533,F,False,Otros
