iso3,region,study,wave,year,cat,pct,n
CHE,Western Europe,EVS,5,2008,inestables,7.4,1253
DEU,Western Europe,EVS,5,2008,inestables,11.1,1861
FRA,Western Europe,EVS,5,2008,inestables,12.2,1480
HUN,Eastern Europe & Central Asia,EVS,5,2008,inestables,13.5,1504
BEL,Western Europe,EVS,5,2009,inestables,14.4,1501
COL,Latin America,WVS,3,1997,inestables,17.3,2996
BRA,Latin America,WVS,3,1997,inestables,17.7,1143
DNK,Western Europe,EVS,5,2008,inestables,19.3,1264
ESP,Western Europe,EVS,5,2008,inestables,20.4,1458
ARG,Latin America,WVS,4,1999,inestables,22.3,1280
SVK,Eastern Europe & Central Asia,EVS,5,2008,inestables,22.5,1391
GTM,Latin America,WVS,5,2004,inestables,22.9,1000
CZE,Eastern Europe & Central Asia,EVS,5,2008,inestables,24.1,1720
CHL,Latin America,WVS,4,2000,inestables,25.1,1200
PHL,Southeast Asia,WVS,4,2001,inestables,25.5,1200
ISL,Western Europe,EVS,5,2009,inestables,27.2,756
LUX,Western Europe,EVS,5,2008,inestables,27.3,1554
NIR,Western Europe,EVS,5,2008,inestables,27.9,445
SWE,Western Europe,EVS,5,2009,inestables,27.9,1174
BGD,South Asia,WVS,4,2002,inestables,28.1,1500
GBR,Western Europe,EVS,5,2009,inestables,28.8,1516
NOR,Western Europe,EVS,5,2008,inestables,29.7,1078
MLT,Western Europe,EVS,5,2008,inestables,29.9,1434
SVN,Eastern Europe & Central Asia,EVS,5,2008,inestables,30.5,1306
NLD,Western Europe,EVS,5,2008,inestables,30.6,1505
CAN,"North America, Australia & New Zealand",WVS,4,2000,inestables,32.9,1931
URY,Latin America,WVS,3,1996,inestables,33.0,1000
IRL,Western Europe,EVS,5,2008,inestables,33.3,826
MEX,Latin America,WVS,4,2000,inestables,33.5,1535
PRI,Latin America,WVS,4,2001,inestables,33.5,720
XNC,Western Europe,EVS,5,2008,inestables,33.9,479
PRT,Western Europe,EVS,5,2008,inestables,34.7,1519
BIH,Eastern Europe & Central Asia,EVS,5,2008,inestables,36.1,1452
AUT,Western Europe,EVS,5,2008,inestables,36.9,1463
FIN,Western Europe,EVS,5,2009,inestables,37.3,1088
PER,Latin America,WVS,4,2001,inestables,38.2,1501
VNM,Southeast Asia,WVS,4,2001,inestables,38.4,1000
IND,South Asia,WVS,4,2001,inestables,38.7,2002
ZAF,Sub-Saharan Africa,WVS,4,2001,inestables,38.8,3000
AUS,"North America, Australia & New Zealand",WVS,3,1995,inestables,39.0,2048
ITA,Western Europe,EVS,5,2009,inestables,39.4,1416
PAK,South Asia,WVS,4,2001,inestables,39.6,2000
HRV,Eastern Europe & Central Asia,EVS,5,2008,inestables,39.9,1376
ALB,Eastern Europe & Central Asia,EVS,5,2008,inestables,39.9,1446
ARM,Eastern Europe & Central Asia,EVS,5,2008,inestables,41.2,1456
ZWE,Sub-Saharan Africa,WVS,4,2001,inestables,42.3,1002
SRB,Eastern Europe & Central Asia,EVS,5,2008,inestables,42.5,1408
DZA,Middle East & North Africa,WVS,4,2002,inestables,44.3,1282
MKD,Eastern Europe & Central Asia,EVS,5,2008,inestables,45.2,1480
XKS,Eastern Europe & Central Asia,EVS,5,2008,inestables,45.3,1490
VEN,Latin America,WVS,4,2000,inestables,46.0,1200
UGA,Sub-Saharan Africa,WVS,4,2001,inestables,46.0,1002
ROU,Eastern Europe & Central Asia,EVS,5,2008,inestables,48.9,1361
IDN,Southeast Asia,WVS,4,2001,inestables,49.4,1000
KGZ,Eastern Europe & Central Asia,WVS,4,2003,inestables,50.0,1043
NZL,"North America, Australia & New Zealand",WVS,5,2004,inestables,51.0,954
USA,"North America, Australia & New Zealand",WVS,4,1999,inestables,51.5,1200
DOM,Latin America,WVS,3,1996,inestables,52.3,417
NGA,Sub-Saharan Africa,WVS,4,2000,inestables,52.4,2022
MNE,Eastern Europe & Central Asia,EVS,5,2008,inestables,53.5,1450
LVA,Eastern Europe & Central Asia,EVS,5,2008,inestables,53.7,1472
EST,Eastern Europe & Central Asia,EVS,5,2008,inestables,54.6,1485
POL,Eastern Europe & Central Asia,EVS,5,2008,inestables,57.4,1422
SGP,Southeast Asia,WVS,4,2002,inestables,57.7,1512
UKR,Eastern Europe & Central Asia,EVS,5,2008,inestables,58.1,1476
RUS,Eastern Europe & Central Asia,EVS,5,2008,inestables,61.4,1442
JPN,East Asia,WVS,2,1990,inestables,61.8,1011
BLR,Eastern Europe & Central Asia,EVS,5,2008,inestables,61.8,1465
SAU,Middle East & North Africa,WVS,4,2003,inestables,62.7,1502
GRC,Western Europe,EVS,5,2008,inestables,63.8,1475
CHN,East Asia,WVS,4,2001,inestables,63.9,1000
CYP,Western Europe,EVS,5,2008,inestables,64.1,970
JOR,Middle East & North Africa,WVS,4,2001,inestables,65.7,1223
LTU,Eastern Europe & Central Asia,EVS,5,2008,inestables,67.1,1490
MDA,Eastern Europe & Central Asia,EVS,5,2008,inestables,71.1,1510
MAR,Middle East & North Africa,WVS,4,2001,inestables,71.5,1251
EGY,Middle East & North Africa,WVS,4,2001,inestables,72.1,3000
TWN,East Asia,WVS,3,1998,inestables,72.8,780
GEO,Eastern Europe & Central Asia,EVS,5,2008,inestables,73.4,1468
AZE,Eastern Europe & Central Asia,WVS,3,1997,inestables,75.0,2002
TUR,Eastern Europe & Central Asia,EVS,5,2009,inestables,75.5,2289
BGR,Eastern Europe & Central Asia,EVS,5,2008,inestables,75.6,1455
HKG,East Asia,WVS,5,2005,inestables,80.8,1252
SLV,Latin America,WVS,3,1999,inestables,81.5,1254
KOR,East Asia,WVS,4,2001,inestables,88.6,1200
IRN,Middle East & North Africa,WVS,4,2000,inestables,98.5,2532
HTI,Latin America,WVS,6,2016,inmigrantes,1.5,1988
BRA,Latin America,WVS,7,2018,inmigrantes,2.6,1762
AND,Western Europe,WVS,7,2018,inmigrantes,2.7,1004
SWE,Western Europe,EVS,7,2017,inmigrantes,3.1,1178
URY,Latin America,WVS,7,2022,inmigrantes,3.3,1000
DEU,Western Europe,WVS,7,2018,inmigrantes,3.9,1523
ARG,Latin America,WVS,7,2017,inmigrantes,4.1,1003
NZL,"North America, Australia & New Zealand",WVS,7,2020,inmigrantes,4.7,1057
GBR,Western Europe,WVS,7,2022,inmigrantes,4.7,2586
CHE,Western Europe,EVS,7,2017,inmigrantes,4.9,3143
ZWE,Sub-Saharan Africa,WVS,7,2020,inmigrantes,5.0,1202
NOR,Western Europe,EVS,7,2018,inmigrantes,5.1,1115
RWA,Sub-Saharan Africa,WVS,6,2012,inmigrantes,5.4,1527
ISL,Western Europe,EVS,7,2017,inmigrantes,5.4,1550
BEL,Western Europe,EVS,5,2009,inmigrantes,6.6,1501
TTO,Caribbean,WVS,6,2010,inmigrantes,6.8,999
KEN,Sub-Saharan Africa,WVS,7,2021,inmigrantes,7.0,1231
PRT,Western Europe,EVS,7,2020,inmigrantes,7.3,1188
ALB,Eastern Europe & Central Asia,EVS,7,2018,inmigrantes,7.4,1428
USA,"North America, Australia & New Zealand",WVS,7,2017,inmigrantes,8.5,2435
CAN,"North America, Australia & New Zealand",WVS,7,2020,inmigrantes,8.8,4018
AUS,"North America, Australia & New Zealand",WVS,7,2018,inmigrantes,8.9,1813
HKG,East Asia,WVS,7,2018,inmigrantes,9.0,2075
UZB,Eastern Europe & Central Asia,WVS,7,2022,inmigrantes,9.2,1250
PRI,Latin America,WVS,7,2018,inmigrantes,9.4,1127
DNK,Western Europe,EVS,7,2017,inmigrantes,9.5,3340
NIR,Western Europe,WVS,7,2022,inmigrantes,9.5,446
FRA,Western Europe,EVS,7,2018,inmigrantes,9.9,1851
BOL,Latin America,WVS,7,2017,inmigrantes,10.2,1800
VEN,Latin America,WVS,7,2021,inmigrantes,10.3,1190
ECU,Latin America,WVS,7,2018,inmigrantes,10.4,1200
SGP,Southeast Asia,WVS,7,2020,inmigrantes,11.3,2012
BFA,Sub-Saharan Africa,WVS,5,2007,inmigrantes,11.5,1534
UGA,Sub-Saharan Africa,WVS,4,2001,inmigrantes,13.0,1002
CHL,Latin America,WVS,7,2018,inmigrantes,13.2,1000
NGA,Sub-Saharan Africa,WVS,7,2018,inmigrantes,13.4,1237
LUX,Western Europe,EVS,5,2008,inmigrantes,13.6,1590
ESP,Western Europe,EVS,7,2017,inmigrantes,13.6,1194
MEX,Latin America,WVS,7,2018,inmigrantes,13.6,1736
COL,Latin America,WVS,7,2018,inmigrantes,14.1,1520
IRL,Western Europe,EVS,5,2008,inmigrantes,14.3,805
FIN,Western Europe,EVS,7,2017,inmigrantes,14.5,1199
ETH,Sub-Saharan Africa,WVS,7,2020,inmigrantes,16.2,1220
IDN,Southeast Asia,WVS,7,2018,inmigrantes,16.6,3200
ARM,Eastern Europe & Central Asia,WVS,7,2021,inmigrantes,16.6,1207
PHL,Southeast Asia,WVS,7,2019,inmigrantes,16.7,1200
DOM,Latin America,WVS,3,1996,inmigrantes,17.5,417
TZA,Sub-Saharan Africa,WVS,4,2001,inmigrantes,17.5,1171
AUT,Western Europe,EVS,7,2018,inmigrantes,18.1,1588
PER,Latin America,WVS,7,2018,inmigrantes,18.3,1386
ITA,Western Europe,EVS,7,2018,inmigrantes,18.4,1503
MDA,Eastern Europe & Central Asia,EVS,5,2008,inmigrantes,19.6,1484
TJK,Eastern Europe & Central Asia,WVS,7,2020,inmigrantes,19.8,1200
EGY,Middle East & North Africa,WVS,7,2018,inmigrantes,20.0,1200
GHA,Sub-Saharan Africa,WVS,6,2012,inmigrantes,20.2,1552
POL,Eastern Europe & Central Asia,EVS,7,2017,inmigrantes,20.5,1239
NIC,Latin America,WVS,7,2020,inmigrantes,20.5,1200
CYP,Western Europe,WVS,7,2019,inmigrantes,20.6,971
KGZ,Eastern Europe & Central Asia,WVS,7,2020,inmigrantes,20.9,1200
NLD,Western Europe,WVS,7,2022,inmigrantes,20.9,2057
HRV,Eastern Europe & Central Asia,EVS,7,2017,inmigrantes,21.0,1389
KAZ,Eastern Europe & Central Asia,WVS,7,2018,inmigrantes,21.4,1276
TWN,East Asia,WVS,7,2019,inmigrantes,21.7,1223
KOR,East Asia,WVS,7,2018,inmigrantes,22.0,1245
SVN,Eastern Europe & Central Asia,EVS,7,2017,inmigrantes,22.8,1057
UKR,Eastern Europe & Central Asia,EVS,7,2020,inmigrantes,22.8,1479
MAR,Middle East & North Africa,WVS,7,2021,inmigrantes,23.2,1200
LBY,Middle East & North Africa,WVS,7,2022,inmigrantes,23.2,1196
MDV,South Asia,WVS,7,2021,inmigrantes,23.6,1036
SRB,Eastern Europe & Central Asia,EVS,7,2018,inmigrantes,24.1,1381
YEM,Middle East & North Africa,WVS,6,2014,inmigrantes,24.2,1000
MLI,Sub-Saharan Africa,WVS,5,2007,inmigrantes,24.5,1534
TUN,Middle East & North Africa,WVS,7,2019,inmigrantes,25.0,1152
GRC,Western Europe,WVS,7,2017,inmigrantes,25.8,1196
CHN,East Asia,WVS,7,2018,inmigrantes,26.2,2970
ZMB,Sub-Saharan Africa,WVS,5,2007,inmigrantes,27.5,1500
JOR,Middle East & North Africa,WVS,7,2018,inmigrantes,27.6,1203
DZA,Middle East & North Africa,WVS,6,2014,inmigrantes,28.0,1200
EST,Eastern Europe & Central Asia,EVS,7,2018,inmigrantes,28.2,1239
SVK,Eastern Europe & Central Asia,WVS,7,2022,inmigrantes,28.8,1173
MNG,East Asia,WVS,7,2020,inmigrantes,29.3,1638
GTM,Latin America,WVS,7,2020,inmigrantes,29.5,1229
JPN,East Asia,WVS,7,2019,inmigrantes,30.1,1311
PAK,South Asia,WVS,7,2018,inmigrantes,30.2,1995
LVA,Eastern Europe & Central Asia,EVS,7,2021,inmigrantes,30.4,1262
GEO,Eastern Europe & Central Asia,EVS,7,2018,inmigrantes,30.7,2161
AZE,Eastern Europe & Central Asia,EVS,7,2018,inmigrantes,31.7,1671
BIH,Eastern Europe & Central Asia,EVS,7,2019,inmigrantes,31.9,1658
RUS,Eastern Europe & Central Asia,EVS,7,2017,inmigrantes,32.1,1825
MKD,Eastern Europe & Central Asia,EVS,7,2019,inmigrantes,32.5,1010
ROU,Eastern Europe & Central Asia,EVS,7,2018,inmigrantes,32.9,1531
SAU,Middle East & North Africa,WVS,4,2003,inmigrantes,33.1,1502
BLR,Eastern Europe & Central Asia,EVS,7,2018,inmigrantes,33.1,1503
MLT,Western Europe,EVS,5,2008,inmigrantes,33.6,1436
CZE,Eastern Europe & Central Asia,WVS,7,2022,inmigrantes,34.0,1163
LTU,Eastern Europe & Central Asia,EVS,7,2018,inmigrantes,34.8,1304
XKS,Eastern Europe & Central Asia,EVS,5,2008,inmigrantes,35.6,1496
KWT,Middle East & North Africa,WVS,6,2014,inmigrantes,37.2,1303
IRQ,Middle East & North Africa,WVS,7,2018,inmigrantes,38.5,1200
THA,Southeast Asia,WVS,7,2018,inmigrantes,38.9,1500
PSE,Middle East & North Africa,WVS,6,2013,inmigrantes,39.9,1000
LBN,Middle East & North Africa,WVS,7,2018,inmigrantes,40.2,1200
BGD,South Asia,WVS,7,2018,inmigrantes,40.8,1163
ZAF,Sub-Saharan Africa,WVS,6,2013,inmigrantes,40.9,3531
IRN,Middle East & North Africa,WVS,7,2020,inmigrantes,41.8,1499
QAT,Middle East & North Africa,WVS,6,2010,inmigrantes,46.0,1060
MAC,East Asia,WVS,7,2019,inmigrantes,46.1,987
IND,South Asia,WVS,7,2023,inmigrantes,47.5,1577
HUN,Eastern Europe & Central Asia,EVS,7,2018,inmigrantes,48.7,1481
TUR,Eastern Europe & Central Asia,WVS,7,2018,inmigrantes,49.4,2350
MYS,Southeast Asia,WVS,7,2018,inmigrantes,50.6,1313
VNM,Southeast Asia,WVS,7,2020,inmigrantes,52.8,1200
MNE,Eastern Europe & Central Asia,EVS,7,2019,inmigrantes,56.8,978
XNC,Western Europe,EVS,5,2008,inmigrantes,56.9,485
BGR,Eastern Europe & Central Asia,EVS,7,2017,inmigrantes,57.2,1347
MMR,Southeast Asia,WVS,7,2020,inmigrantes,72.8,1200
IRQ,Middle East & North Africa,WVS,5,2006,iranies,61.2,2559
IRQ,Middle East & North Africa,WVS,5,2006,jordanos,60.5,2522
SWE,Western Europe,EVS,7,2017,judios,1.2,1178
GBR,Western Europe,EVS,7,2018,judios,1.3,1782
DNK,Western Europe,EVS,7,2017,judios,1.7,3340
NOR,Western Europe,EVS,7,2018,judios,2.7,1115
ISL,Western Europe,EVS,7,2017,judios,3.0,1551
NLD,Western Europe,EVS,7,2017,judios,3.1,2371
CAN,"North America, Australia & New Zealand",WVS,4,2000,judios,3.8,1931
ALB,Eastern Europe & Central Asia,EVS,7,2018,judios,3.9,1424
FRA,Western Europe,EVS,7,2018,judios,4.1,1853
DEU,Western Europe,EVS,7,2017,judios,4.3,2085
BEL,Western Europe,EVS,5,2009,judios,4.4,1501
URY,Latin America,WVS,5,2006,judios,5.2,1000
ARG,Latin America,WVS,4,1999,judios,6.4,1280
CHE,Western Europe,EVS,7,2017,judios,6.7,3143
AUT,Western Europe,EVS,7,2018,judios,6.7,1588
FIN,Western Europe,EVS,7,2017,judios,7.6,1199
ITA,Western Europe,EVS,7,2018,judios,7.8,2152
NIR,Western Europe,EVS,5,2008,judios,8.6,442
CHL,Latin America,WVS,4,2000,judios,8.8,1200
USA,"North America, Australia & New Zealand",WVS,4,1999,judios,9.1,1200
MNE,Eastern Europe & Central Asia,EVS,7,2019,judios,10.4,978
PRT,Western Europe,EVS,7,2020,judios,10.6,1179
POL,Eastern Europe & Central Asia,EVS,7,2017,judios,10.7,1239
IRL,Western Europe,EVS,5,2008,judios,10.8,800
EST,Eastern Europe & Central Asia,EVS,7,2018,judios,11.1,1239
SRB,Eastern Europe & Central Asia,EVS,7,2018,judios,11.2,1389
GRC,Western Europe,EVS,5,2008,judios,11.5,1492
ESP,Western Europe,EVS,7,2017,judios,12.4,1186
LUX,Western Europe,EVS,5,2008,judios,12.7,1583
HRV,Eastern Europe & Central Asia,EVS,7,2017,judios,12.7,1415
RUS,Eastern Europe & Central Asia,EVS,7,2017,judios,12.9,1825
LVA,Eastern Europe & Central Asia,EVS,7,2021,judios,12.9,1255
BLR,Eastern Europe & Central Asia,EVS,7,2018,judios,14.0,1508
CZE,Eastern Europe & Central Asia,EVS,7,2017,judios,17.4,1573
ZWE,Sub-Saharan Africa,WVS,4,2001,judios,19.3,1002
BGR,Eastern Europe & Central Asia,EVS,7,2017,judios,19.8,1234
BGD,South Asia,WVS,4,2002,judios,20.4,1500
KGZ,Eastern Europe & Central Asia,WVS,4,2003,judios,20.4,1043
MLT,Western Europe,EVS,5,2008,judios,20.7,1425
HUN,Eastern Europe & Central Asia,EVS,7,2018,judios,20.7,1492
UGA,Sub-Saharan Africa,WVS,4,2001,judios,22.2,1002
MDA,Eastern Europe & Central Asia,EVS,5,2008,judios,22.2,1527
SVN,Eastern Europe & Central Asia,EVS,7,2017,judios,22.4,1045
XKS,Eastern Europe & Central Asia,EVS,5,2008,judios,22.6,1496
SVK,Eastern Europe & Central Asia,EVS,7,2017,judios,23.7,1379
ZAF,Sub-Saharan Africa,WVS,4,2001,judios,24.4,3000
MKD,Eastern Europe & Central Asia,EVS,7,2019,judios,24.8,1024
AZE,Eastern Europe & Central Asia,EVS,7,2018,judios,25.3,1680
VEN,Latin America,WVS,3,1996,judios,26.0,1200
CYP,Western Europe,EVS,5,2008,judios,26.3,976
UKR,Eastern Europe & Central Asia,EVS,7,2020,judios,26.8,1490
JPN,East Asia,WVS,2,1990,judios,28.1,1011
ROU,Eastern Europe & Central Asia,EVS,7,2018,judios,28.3,1538
BIH,Eastern Europe & Central Asia,EVS,7,2019,judios,29.0,1646
GEO,Eastern Europe & Central Asia,EVS,7,2018,judios,30.6,2168
MEX,Latin America,WVS,3,1996,judios,30.9,1510
NGA,Sub-Saharan Africa,WVS,2,1990,judios,35.3,1001
ARM,Eastern Europe & Central Asia,EVS,7,2018,judios,35.5,1483
LTU,Eastern Europe & Central Asia,EVS,7,2018,judios,36.1,1315
KOR,East Asia,WVS,4,2001,judios,40.9,1200
XNC,Western Europe,EVS,5,2008,judios,49.4,488
IND,South Asia,WVS,2,1990,judios,52.5,2500
EGY,Middle East & North Africa,WVS,4,2001,judios,62.0,3000
TUR,Eastern Europe & Central Asia,EVS,5,2009,judios,68.9,2275
IRN,Middle East & North Africa,WVS,5,2007,judios,74.7,2657
IRQ,Middle East & North Africa,WVS,5,2006,judios,95.7,2599
IRQ,Middle East & North Africa,WVS,5,2006,kurdos,14.9,2649
ARM,Eastern Europe & Central Asia,WVS,3,1997,kurdos,42.2,2000
IRQ,Middle East & North Africa,WVS,5,2006,kuwaities,58.5,2536
AND,Western Europe,WVS,5,2005,minorias_militantes,0.4,1003
GEO,Eastern Europe & Central Asia,WVS,5,2009,minorias_militantes,1.5,1365
TTO,Caribbean,WVS,5,2006,minorias_militantes,2.3,1002
CHN,East Asia,WVS,5,2007,minorias_militantes,2.4,1950
USA,"North America, Australia & New Zealand",WVS,5,2006,minorias_militantes,14.3,1240
NOR,Western Europe,WVS,5,2007,minorias_militantes,14.4,1019
MEX,Latin America,WVS,5,2005,minorias_militantes,17.1,1560
CHE,Western Europe,WVS,5,2007,minorias_militantes,20.9,1185
CYP,Western Europe,WVS,5,2006,minorias_militantes,31.1,1033
JOR,Middle East & North Africa,WVS,5,2007,minorias_militantes,33.6,1200
MAR,Middle East & North Africa,WVS,5,2007,minorias_militantes,34.6,269
IDN,Southeast Asia,WVS,5,2006,minorias_militantes,38.8,1627
IND,South Asia,WVS,5,2006,minorias_militantes,39.6,1970
VNM,Southeast Asia,WVS,5,2006,minorias_militantes,40.3,1495
MDA,Eastern Europe & Central Asia,WVS,5,2006,minorias_militantes,59.0,1045
BRA,Latin America,WVS,2,1991,musulmanes,0.0,1782
ALB,Eastern Europe & Central Asia,EVS,7,2018,musulmanes,0.5,1432
GBR,Western Europe,EVS,7,2018,musulmanes,5.2,1782
GTM,Latin America,WVS,5,2004,musulmanes,5.7,1000
TUR,Eastern Europe & Central Asia,EVS,5,2009,musulmanes,5.8,2308
ARG,Latin America,WVS,4,1999,musulmanes,6.2,1280
SWE,Western Europe,EVS,7,2017,musulmanes,6.8,1178
MNE,Eastern Europe & Central Asia,EVS,7,2019,musulmanes,7.2,974
CHL,Latin America,WVS,4,2000,musulmanes,7.4,1200
NOR,Western Europe,EVS,7,2018,musulmanes,8.2,1115
FRA,Western Europe,EVS,7,2018,musulmanes,8.5,1849
ISL,Western Europe,EVS,7,2017,musulmanes,10.5,1549
USA,"North America, Australia & New Zealand",WVS,4,1999,musulmanes,10.7,1200
CAN,"North America, Australia & New Zealand",WVS,5,2006,musulmanes,11.4,2106
CHN,East Asia,WVS,2,1990,musulmanes,12.1,1000
DNK,Western Europe,EVS,7,2017,musulmanes,12.1,3340
TZA,Sub-Saharan Africa,WVS,4,2001,musulmanes,12.6,1171
PRT,Western Europe,EVS,7,2020,musulmanes,12.8,1171
PER,Latin America,WVS,4,2001,musulmanes,13.5,1501
DEU,Western Europe,EVS,7,2017,musulmanes,13.8,2085
UGA,Sub-Saharan Africa,WVS,4,2001,musulmanes,14.2,1002
KGZ,Eastern Europe & Central Asia,WVS,4,2003,musulmanes,14.6,1043
CHE,Western Europe,EVS,7,2017,musulmanes,14.6,3141
BEL,Western Europe,EVS,5,2009,musulmanes,15.0,1501
MKD,Eastern Europe & Central Asia,EVS,7,2019,musulmanes,15.2,1043
GRC,Western Europe,EVS,5,2008,musulmanes,16.2,1488
NGA,Sub-Saharan Africa,WVS,3,1995,musulmanes,16.8,1996
HRV,Eastern Europe & Central Asia,EVS,7,2017,musulmanes,16.8,1412
MEX,Latin America,WVS,4,2000,musulmanes,17.0,1535
NLD,Western Europe,EVS,7,2017,musulmanes,17.1,2371
ZWE,Sub-Saharan Africa,WVS,4,2001,musulmanes,17.7,1002
LUX,Western Europe,EVS,5,2008,musulmanes,17.9,1570
ESP,Western Europe,EVS,7,2017,musulmanes,19.5,1189
RUS,Eastern Europe & Central Asia,EVS,7,2017,musulmanes,19.8,1825
NIR,Western Europe,EVS,5,2008,musulmanes,19.9,439
XKS,Eastern Europe & Central Asia,EVS,5,2008,musulmanes,20.0,1516
AUT,Western Europe,EVS,7,2018,musulmanes,20.2,1588
ITA,Western Europe,EVS,7,2018,musulmanes,20.3,2134
SRB,Eastern Europe & Central Asia,EVS,7,2018,musulmanes,21.8,1387
BLR,Eastern Europe & Central Asia,EVS,7,2018,musulmanes,22.6,1505
BGR,Eastern Europe & Central Asia,EVS,7,2017,musulmanes,22.9,1337
IRL,Western Europe,EVS,5,2008,musulmanes,23.2,807
ZAF,Sub-Saharan Africa,WVS,4,2001,musulmanes,23.9,3000
FIN,Western Europe,EVS,7,2017,musulmanes,24.3,1199
PHL,Southeast Asia,WVS,4,2001,musulmanes,26.4,1200
UKR,Eastern Europe & Central Asia,EVS,7,2020,musulmanes,26.7,1482
VNM,Southeast Asia,WVS,4,2001,musulmanes,27.0,1000
BIH,Eastern Europe & Central Asia,EVS,7,2019,musulmanes,27.4,1662
JPN,East Asia,WVS,2,1990,musulmanes,28.8,1011
SVN,Eastern Europe & Central Asia,EVS,7,2017,musulmanes,29.1,1053
EST,Eastern Europe & Central Asia,EVS,7,2018,musulmanes,30.0,1239
MLT,Western Europe,EVS,5,2008,musulmanes,31.0,1439
IND,South Asia,WVS,3,1995,musulmanes,32.8,2040
ROU,Eastern Europe & Central Asia,EVS,7,2018,musulmanes,33.6,1534
GEO,Eastern Europe & Central Asia,EVS,7,2018,musulmanes,35.2,2177
MDA,Eastern Europe & Central Asia,EVS,5,2008,musulmanes,35.4,1491
POL,Eastern Europe & Central Asia,EVS,7,2017,musulmanes,35.6,1239
CYP,Western Europe,EVS,5,2008,musulmanes,36.2,975
LVA,Eastern Europe & Central Asia,EVS,7,2021,musulmanes,37.6,1263
HUN,Eastern Europe & Central Asia,EVS,7,2018,musulmanes,39.2,1490
SVK,Eastern Europe & Central Asia,EVS,7,2017,musulmanes,55.2,1390
CZE,Eastern Europe & Central Asia,EVS,7,2017,musulmanes,56.2,1636
KOR,East Asia,WVS,4,2001,musulmanes,57.3,1200
LTU,Eastern Europe & Central Asia,EVS,7,2018,musulmanes,65.9,1332
ARM,Eastern Europe & Central Asia,EVS,7,2018,musulmanes,67.8,1484
XNC,Western Europe,EVS,5,2008,musulmanes,75.9,492
ZAF,Sub-Saharan Africa,WVS,5,2006,negros,0.9,2906
BRA,Latin America,WVS,5,2006,negros,4.8,1485
PRI,Latin America,WVS,3,1995,norteamericanos,5.3,1164
IRQ,Middle East & North Africa,WVS,4,2004,norteamericanos,84.1,2325
URY,Latin America,WVS,7,2022,otra_raza,0.6,1000
SWE,Western Europe,EVS,7,2017,otra_raza,1.0,1178
BRA,Latin America,WVS,7,2018,otra_raza,1.4,1762
TTO,Caribbean,WVS,6,2010,otra_raza,1.5,999
GBR,Western Europe,WVS,7,2022,otra_raza,1.5,2586
ISL,Western Europe,EVS,7,2017,otra_raza,1.8,1551
SGP,Southeast Asia,WVS,7,2020,otra_raza,2.1,2012
NOR,Western Europe,EVS,7,2018,otra_raza,2.6,1115
ARG,Latin America,WVS,7,2017,otra_raza,2.7,1003
NZL,"North America, Australia & New Zealand",WVS,7,2020,otra_raza,2.7,1057
DEU,Western Europe,WVS,7,2018,otra_raza,2.8,1523
DNK,Western Europe,EVS,7,2017,otra_raza,3.1,3340
USA,"North America, Australia & New Zealand",WVS,7,2017,otra_raza,3.2,2435
RWA,Sub-Saharan Africa,WVS,6,2012,otra_raza,3.5,1527
FRA,Western Europe,EVS,7,2018,otra_raza,3.7,1848
NIR,Western Europe,WVS,7,2022,otra_raza,3.8,446
AND,Western Europe,WVS,7,2018,otra_raza,3.9,1004
AUS,"North America, Australia & New Zealand",WVS,7,2018,otra_raza,3.9,1813
CHE,Western Europe,EVS,7,2017,otra_raza,4.1,3144
CAN,"North America, Australia & New Zealand",WVS,7,2020,otra_raza,4.5,4018
NLD,Western Europe,WVS,7,2022,otra_raza,4.7,2057
ZWE,Sub-Saharan Africa,WVS,7,2020,otra_raza,5.2,1202
BOL,Latin America,WVS,7,2017,otra_raza,5.3,1800
MYS,Southeast Asia,WVS,7,2018,otra_raza,5.5,1313
BEL,Western Europe,EVS,5,2009,otra_raza,5.7,1501
ECU,Latin America,WVS,7,2018,otra_raza,6.0,1200
HTI,Latin America,WVS,6,2016,otra_raza,6.3,1993
FIN,Western Europe,EVS,7,2017,otra_raza,6.8,1199
CHL,Latin America,WVS,7,2018,otra_raza,6.9,1000
PER,Latin America,WVS,7,2018,otra_raza,7.0,1384
KEN,Sub-Saharan Africa,WVS,7,2021,otra_raza,7.0,1231
PRT,Western Europe,EVS,7,2020,otra_raza,7.2,1184
TWN,East Asia,WVS,7,2019,otra_raza,7.6,1223
POL,Eastern Europe & Central Asia,EVS,7,2017,otra_raza,7.8,1239
ALB,Eastern Europe & Central Asia,EVS,7,2018,otra_raza,7.8,1429
VEN,Latin America,WVS,7,2021,otra_raza,7.9,1190
AUT,Western Europe,EVS,7,2018,otra_raza,8.2,1588
LBY,Middle East & North Africa,WVS,7,2022,otra_raza,8.4,1196
QAT,Middle East & North Africa,WVS,6,2010,otra_raza,8.8,1060
IDN,Southeast Asia,WVS,7,2018,otra_raza,9.1,3200
PRI,Latin America,WVS,7,2018,otra_raza,9.2,1127
BFA,Sub-Saharan Africa,WVS,5,2007,otra_raza,10.0,1534
COL,Latin America,WVS,7,2018,otra_raza,10.2,1520
KAZ,Eastern Europe & Central Asia,WVS,7,2018,otra_raza,10.3,1276
HKG,East Asia,WVS,7,2018,otra_raza,10.9,2075
MEX,Latin America,WVS,7,2018,otra_raza,11.4,1737
IRL,Western Europe,EVS,5,2008,otra_raza,11.7,785
