iso3,region,study,wave,year,cat,pct,n
ESP,Western Europe,WVS,3,1995,otra_raza,8.3,1211
ESP,Western Europe,EVS,4,1999,otra_raza,10.3,1200
ESP,Western Europe,WVS,4,2000,otra_raza,11.5,1209
ESP,Western Europe,WVS,5,2007,otra_raza,6.8,1200
ESP,Western Europe,EVS,5,2008,otra_raza,4.0,1458
ESP,Western Europe,WVS,6,2011,otra_raza,4.8,1189
ESP,Western Europe,EVS,7,2017,otra_raza,12.7,1194
ESP,Western Europe,WVS,5,2007,otra_religion,5.7,1200
ESP,Western Europe,WVS,6,2011,otra_religion,3.1,1189
ESP,Western Europe,WVS,5,2007,otro_idioma,3.2,1200
ESP,Western Europe,WVS,6,2011,otro_idioma,3.1,1189
ESP,Western Europe,WVS,5,2007,parejas_no_casadas,3.5,1200
ESP,Western Europe,WVS,6,2011,parejas_no_casadas,1.3,1189
ESP,Western Europe,EVS,2,1990,sida,36.0,2637
ESP,Western Europe,WVS,2,1990,sida,32.9,1510
ESP,Western Europe,WVS,3,1995,sida,23.4,1211
ESP,Western Europe,EVS,4,1999,sida,21.0,1200
ESP,Western Europe,WVS,4,2000,sida,20.4,1209
ESP,Western Europe,WVS,5,2007,sida,16.2,1200
ESP,Western Europe,EVS,5,2008,sida,12.1,1458
ESP,Western Europe,WVS,6,2011,sida,12.3,1189
EST,Eastern Europe & Central Asia,EVS,2,1990,antecedentes,63.3,1008
EST,Eastern Europe & Central Asia,WVS,3,1996,antecedentes,74.2,1021
EST,Eastern Europe & Central Asia,EVS,4,1999,antecedentes,68.9,1005
EST,Eastern Europe & Central Asia,EVS,5,2008,antecedentes,64.7,1491
EST,Eastern Europe & Central Asia,EVS,2,1990,bebedores,89.7,1008
EST,Eastern Europe & Central Asia,WVS,3,1996,bebedores,86.5,1021
EST,Eastern Europe & Central Asia,EVS,4,1999,bebedores,84.1,1005
EST,Eastern Europe & Central Asia,EVS,5,2008,bebedores,72.2,1508
EST,Eastern Europe & Central Asia,WVS,6,2011,bebedores,79.0,1533
EST,Eastern Europe & Central Asia,EVS,7,2018,bebedores,86.6,1239
EST,Eastern Europe & Central Asia,EVS,5,2008,cristianos,20.5,1487
EST,Eastern Europe & Central Asia,EVS,7,2018,cristianos,6.9,1239
EST,Eastern Europe & Central Asia,EVS,2,1990,drogadictos,86.7,1008
EST,Eastern Europe & Central Asia,WVS,3,1996,drogadictos,86.6,1021
EST,Eastern Europe & Central Asia,EVS,4,1999,drogadictos,89.9,1005
EST,Eastern Europe & Central Asia,EVS,5,2008,drogadictos,77.2,1507
EST,Eastern Europe & Central Asia,WVS,6,2011,drogadictos,86.9,1533
EST,Eastern Europe & Central Asia,EVS,7,2018,drogadictos,94.4,1239
EST,Eastern Europe & Central Asia,EVS,4,1999,extrema_derecha,23.5,1005
EST,Eastern Europe & Central Asia,EVS,5,2008,extrema_derecha,30.9,1412
EST,Eastern Europe & Central Asia,EVS,2,1990,extrema_izquierda,65.9,1008
EST,Eastern Europe & Central Asia,EVS,4,1999,extrema_izquierda,30.4,1005
EST,Eastern Europe & Central Asia,EVS,5,2008,extrema_izquierda,32.8,1426
EST,Eastern Europe & Central Asia,WVS,3,1996,extremistas,39.7,1021
EST,Eastern Europe & Central Asia,EVS,2,1990,familias_numerosas,11.2,1008
EST,Eastern Europe & Central Asia,EVS,4,1999,familias_numerosas,14.1,1005
EST,Eastern Europe & Central Asia,EVS,5,2008,familias_numerosas,26.1,1487
EST,Eastern Europe & Central Asia,EVS,4,1999,gitanos,49.7,1005
EST,Eastern Europe & Central Asia,EVS,5,2008,gitanos,45.0,1485
EST,Eastern Europe & Central Asia,EVS,7,2018,gitanos,49.6,1239
EST,Eastern Europe & Central Asia,EVS,2,1990,homosexuales,72.9,1008
EST,Eastern Europe & Central Asia,WVS,3,1996,homosexuales,63.9,1021
EST,Eastern Europe & Central Asia,EVS,4,1999,homosexuales,46.2,1005
EST,Eastern Europe & Central Asia,EVS,5,2008,homosexuales,47.5,1487
EST,Eastern Europe & Central Asia,WVS,6,2011,homosexuales,47.3,1533
EST,Eastern Europe & Central Asia,EVS,7,2018,homosexuales,37.6,1239
EST,Eastern Europe & Central Asia,EVS,2,1990,inestables,37.1,1008
EST,Eastern Europe & Central Asia,WVS,3,1996,inestables,59.1,1021
EST,Eastern Europe & Central Asia,EVS,4,1999,inestables,53.8,1005
EST,Eastern Europe & Central Asia,EVS,5,2008,inestables,54.6,1485
EST,Eastern Europe & Central Asia,EVS,2,1990,inmigrantes,17.1,1008
EST,Eastern Europe & Central Asia,WVS,3,1996,inmigrantes,19.0,1021
EST,Eastern Europe & Central Asia,EVS,4,1999,inmigrantes,20.9,1005
EST,Eastern Europe & Central Asia,EVS,5,2008,inmigrantes,31.7,1464
EST,Eastern Europe & Central Asia,WVS,6,2011,inmigrantes,37.5,1533
EST,Eastern Europe & Central Asia,EVS,7,2018,inmigrantes,28.2,1239
EST,Eastern Europe & Central Asia,EVS,2,1990,judios,12.9,1008
EST,Eastern Europe & Central Asia,EVS,4,1999,judios,11.2,1005
EST,Eastern Europe & Central Asia,EVS,5,2008,judios,21.6,1477
EST,Eastern Europe & Central Asia,EVS,7,2018,judios,11.1,1239
EST,Eastern Europe & Central Asia,EVS,2,1990,musulmanes,20.6,1008
EST,Eastern Europe & Central Asia,EVS,4,1999,musulmanes,22.2,1005
EST,Eastern Europe & Central Asia,EVS,5,2008,musulmanes,33.3,1460
EST,Eastern Europe & Central Asia,EVS,7,2018,musulmanes,30.0,1239
EST,Eastern Europe & Central Asia,EVS,2,1990,otra_raza,18.9,1008
EST,Eastern Europe & Central Asia,WVS,3,1996,otra_raza,7.5,1021
EST,Eastern Europe & Central Asia,EVS,4,1999,otra_raza,15.2,1005
EST,Eastern Europe & Central Asia,EVS,5,2008,otra_raza,23.7,1473
EST,Eastern Europe & Central Asia,WVS,6,2011,otra_raza,25.4,1533
EST,Eastern Europe & Central Asia,EVS,7,2018,otra_raza,16.5,1239
EST,Eastern Europe & Central Asia,WVS,3,1996,otra_religion,23.0,1021
EST,Eastern Europe & Central Asia,WVS,6,2011,otra_religion,20.7,1533
EST,Eastern Europe & Central Asia,WVS,6,2011,otro_idioma,16.5,1533
EST,Eastern Europe & Central Asia,WVS,6,2011,parejas_no_casadas,13.5,1533
EST,Eastern Europe & Central Asia,EVS,2,1990,sida,62.7,1008
EST,Eastern Europe & Central Asia,WVS,3,1996,sida,43.8,1021
EST,Eastern Europe & Central Asia,EVS,4,1999,sida,42.2,1005
EST,Eastern Europe & Central Asia,EVS,5,2008,sida,45.0,1477
EST,Eastern Europe & Central Asia,WVS,6,2011,sida,48.6,1533
ETH,Sub-Saharan Africa,WVS,5,2007,bebedores,57.6,1500
ETH,Sub-Saharan Africa,WVS,7,2020,bebedores,77.3,1220
ETH,Sub-Saharan Africa,WVS,5,2007,drogadictos,84.9,1500
ETH,Sub-Saharan Africa,WVS,7,2020,drogadictos,92.0,1220
ETH,Sub-Saharan Africa,WVS,5,2007,homosexuales,82.2,1500
ETH,Sub-Saharan Africa,WVS,7,2020,homosexuales,69.7,1220
ETH,Sub-Saharan Africa,WVS,5,2007,inmigrantes,14.7,1500
ETH,Sub-Saharan Africa,WVS,7,2020,inmigrantes,16.2,1220
ETH,Sub-Saharan Africa,WVS,5,2007,otra_raza,16.6,1500
ETH,Sub-Saharan Africa,WVS,7,2020,otra_raza,16.6,1220
ETH,Sub-Saharan Africa,WVS,5,2007,otra_religion,15.4,1500
ETH,Sub-Saharan Africa,WVS,7,2020,otra_religion,11.4,1220
ETH,Sub-Saharan Africa,WVS,5,2007,otro_idioma,13.2,1500
ETH,Sub-Saharan Africa,WVS,7,2020,otro_idioma,7.1,1228
ETH,Sub-Saharan Africa,WVS,5,2007,parejas_no_casadas,17.4,1500
ETH,Sub-Saharan Africa,WVS,7,2020,parejas_no_casadas,23.2,1220
ETH,Sub-Saharan Africa,WVS,5,2007,sida,13.9,1500
ETH,Sub-Saharan Africa,WVS,7,2020,sida,31.7,1220
FIN,Western Europe,WVS,1,1981,antecedentes,3.6,1003
FIN,Western Europe,EVS,2,1990,antecedentes,33.5,588
FIN,Western Europe,WVS,3,1996,antecedentes,41.9,987
FIN,Western Europe,EVS,4,2000,antecedentes,39.4,1038
FIN,Western Europe,EVS,5,2009,antecedentes,40.7,1088
FIN,Western Europe,WVS,1,1981,bebedores,18.7,1003
FIN,Western Europe,EVS,2,1990,bebedores,54.3,588
FIN,Western Europe,WVS,3,1996,bebedores,54.5,987
FIN,Western Europe,EVS,4,2000,bebedores,51.0,1038
FIN,Western Europe,WVS,5,2005,bebedores,68.7,1014
FIN,Western Europe,EVS,5,2009,bebedores,66.4,1088
FIN,Western Europe,EVS,7,2017,bebedores,60.3,1199
FIN,Western Europe,EVS,5,2009,cristianos,1.7,1088
FIN,Western Europe,EVS,7,2017,cristianos,2.4,1199
FIN,Western Europe,EVS,2,1990,drogadictos,67.7,588
FIN,Western Europe,WVS,3,1996,drogadictos,79.0,987
FIN,Western Europe,EVS,4,2000,drogadictos,75.3,1038
FIN,Western Europe,WVS,5,2005,drogadictos,82.9,1014
FIN,Western Europe,EVS,5,2009,drogadictos,83.0,1088
FIN,Western Europe,EVS,7,2017,drogadictos,86.4,1199
FIN,Western Europe,EVS,2,1990,extrema_derecha,7.0,588
FIN,Western Europe,EVS,4,2000,extrema_derecha,17.8,1038
FIN,Western Europe,EVS,5,2009,extrema_derecha,23.7,1088
FIN,Western Europe,EVS,2,1990,extrema_izquierda,12.1,588
FIN,Western Europe,EVS,4,2000,extrema_izquierda,13.3,1038
FIN,Western Europe,EVS,5,2009,extrema_izquierda,18.9,1088
FIN,Western Europe,WVS,1,1981,extremistas,0.7,1003
FIN,Western Europe,WVS,3,1996,extremistas,27.4,987
FIN,Western Europe,EVS,2,1990,familias_numerosas,3.6,588
FIN,Western Europe,EVS,4,2000,familias_numerosas,7.5,1038
FIN,Western Europe,EVS,5,2009,familias_numerosas,11.4,1088
FIN,Western Europe,EVS,4,2000,gitanos,44.3,1038
FIN,Western Europe,EVS,5,2009,gitanos,49.2,1088
FIN,Western Europe,EVS,7,2017,gitanos,40.7,1199
FIN,Western Europe,EVS,2,1990,hindues,5.8,588
FIN,Western Europe,EVS,2,1990,homosexuales,25.2,588
FIN,Western Europe,WVS,3,1996,homosexuales,29.9,987
FIN,Western Europe,EVS,4,2000,homosexuales,21.3,1038
FIN,Western Europe,WVS,5,2005,homosexuales,21.9,1014
FIN,Western Europe,EVS,5,2009,homosexuales,12.6,1088
FIN,Western Europe,EVS,7,2017,homosexuales,12.3,1199
FIN,Western Europe,WVS,1,1981,inestables,2.2,1003
FIN,Western Europe,EVS,2,1990,inestables,24.3,588
FIN,Western Europe,WVS,3,1996,inestables,32.5,987
FIN,Western Europe,EVS,4,2000,inestables,29.4,1038
FIN,Western Europe,EVS,5,2009,inestables,37.3,1088
FIN,Western Europe,WVS,1,1981,inmigrantes,0.2,1003
FIN,Western Europe,EVS,2,1990,inmigrantes,4.6,588
FIN,Western Europe,WVS,3,1996,inmigrantes,13.3,987
FIN,Western Europe,EVS,4,2000,inmigrantes,13.0,1038
FIN,Western Europe,WVS,5,2005,inmigrantes,15.9,1014
FIN,Western Europe,EVS,5,2009,inmigrantes,15.3,1088
FIN,Western Europe,EVS,7,2017,inmigrantes,14.5,1199
FIN,Western Europe,EVS,2,1990,judios,4.8,588
FIN,Western Europe,EVS,4,2000,judios,8.6,1038
FIN,Western Europe,EVS,5,2009,judios,5.0,1088
FIN,Western Europe,EVS,7,2017,judios,7.6,1199
FIN,Western Europe,EVS,2,1990,musulmanes,9.9,588
FIN,Western Europe,WVS,3,1996,musulmanes,39.6,987
FIN,Western Europe,EVS,4,2000,musulmanes,19.3,1038
FIN,Western Europe,EVS,5,2009,musulmanes,22.8,1088
FIN,Western Europe,EVS,7,2017,musulmanes,24.3,1199
FIN,Western Europe,WVS,1,1981,otra_raza,5.8,1003
FIN,Western Europe,EVS,2,1990,otra_raza,24.8,588
FIN,Western Europe,WVS,3,1996,otra_raza,12.2,987
FIN,Western Europe,EVS,4,2000,otra_raza,12.4,1038
FIN,Western Europe,WVS,5,2005,otra_raza,11.4,1014
FIN,Western Europe,EVS,5,2009,otra_raza,9.1,1088
FIN,Western Europe,EVS,7,2017,otra_raza,6.8,1199
FIN,Western Europe,WVS,5,2005,otra_religion,9.7,1014
FIN,Western Europe,WVS,5,2005,otro_idioma,8.7,1008
FIN,Western Europe,WVS,5,2005,parejas_no_casadas,8.8,1006
FIN,Western Europe,EVS,2,1990,sida,24.3,588
FIN,Western Europe,WVS,3,1996,sida,23.2,987
FIN,Western Europe,EVS,4,2000,sida,20.9,1038
FIN,Western Europe,WVS,5,2005,sida,19.0,1014
FIN,Western Europe,EVS,5,2009,sida,15.5,1088
FRA,Western Europe,EVS,1,1981,antecedentes,11.4,1200
FRA,Western Europe,EVS,2,1990,antecedentes,19.5,1002
FRA,Western Europe,EVS,4,1999,antecedentes,21.1,1615
FRA,Western Europe,EVS,5,2008,antecedentes,14.4,1480
FRA,Western Europe,EVS,1,1981,bebedores,46.6,1200
FRA,Western Europe,EVS,2,1990,bebedores,49.7,1002
FRA,Western Europe,EVS,4,1999,bebedores,46.9,1615
FRA,Western Europe,WVS,5,2006,bebedores,72.0,1001
FRA,Western Europe,EVS,5,2008,bebedores,35.2,1480
FRA,Western Europe,EVS,7,2018,bebedores,40.9,1851
FRA,Western Europe,EVS,7,2018,cristianos,2.7,1858
FRA,Western Europe,EVS,2,1990,drogadictos,43.9,1002
FRA,Western Europe,EVS,4,1999,drogadictos,47.8,1615
FRA,Western Europe,WVS,5,2006,drogadictos,75.3,1001
FRA,Western Europe,EVS,5,2008,drogadictos,39.6,1480
FRA,Western Europe,EVS,7,2018,drogadictos,57.6,1853
FRA,Western Europe,EVS,1,1981,extrema_derecha,13.7,1200
FRA,Western Europe,EVS,2,1990,extrema_derecha,32.7,1002
FRA,Western Europe,EVS,4,1999,extrema_derecha,43.1,1615
FRA,Western Europe,EVS,5,2008,extrema_derecha,29.3,1480
FRA,Western Europe,EVS,1,1981,extrema_izquierda,10.4,1200
FRA,Western Europe,EVS,2,1990,extrema_izquierda,23.5,1002
FRA,Western Europe,EVS,4,1999,extrema_izquierda,25.3,1615
FRA,Western Europe,EVS,5,2008,extrema_izquierda,12.8,1480
FRA,Western Europe,EVS,1,1981,familias_numerosas,4.3,1200
FRA,Western Europe,EVS,2,1990,familias_numerosas,7.6,1002
FRA,Western Europe,EVS,4,1999,familias_numerosas,9.5,1615
FRA,Western Europe,EVS,5,2008,familias_numerosas,3.4,1480
FRA,Western Europe,EVS,4,1999,gitanos,39.8,1615
FRA,Western Europe,EVS,5,2008,gitanos,25.4,1480
FRA,Western Europe,EVS,7,2018,gitanos,22.9,1848
FRA,Western Europe,EVS,2,1990,hindues,8.0,1002
FRA,Western Europe,EVS,2,1990,homosexuales,24.4,1002
FRA,Western Europe,EVS,4,1999,homosexuales,15.6,1615
FRA,Western Europe,WVS,5,2006,homosexuales,28.8,1001
FRA,Western Europe,EVS,5,2008,homosexuales,5.6,1480
FRA,Western Europe,EVS,7,2018,homosexuales,8.0,1859
FRA,Western Europe,EVS,1,1981,inestables,9.1,1200
FRA,Western Europe,EVS,2,1990,inestables,16.9,1002
FRA,Western Europe,EVS,4,1999,inestables,22.4,1615
FRA,Western Europe,EVS,5,2008,inestables,12.2,1480
FRA,Western Europe,EVS,1,1981,inmigrantes,6.0,1200
FRA,Western Europe,EVS,2,1990,inmigrantes,12.8,1002
FRA,Western Europe,EVS,4,1999,inmigrantes,12.0,1615
FRA,Western Europe,WVS,5,2006,inmigrantes,36.5,1001
FRA,Western Europe,EVS,5,2008,inmigrantes,4.2,1480
FRA,Western Europe,EVS,7,2018,inmigrantes,9.9,1851
FRA,Western Europe,EVS,2,1990,judios,6.7,1002
FRA,Western Europe,EVS,4,1999,judios,5.9,1615
FRA,Western Europe,EVS,5,2008,judios,2.3,1480
FRA,Western Europe,EVS,7,2018,judios,4.1,1853
FRA,Western Europe,EVS,2,1990,musulmanes,17.5,1002
FRA,Western Europe,EVS,4,1999,musulmanes,16.0,1615
FRA,Western Europe,EVS,5,2008,musulmanes,7.4,1480
FRA,Western Europe,EVS,7,2018,musulmanes,8.5,1849
FRA,Western Europe,EVS,1,1981,otra_raza,4.9,1200
FRA,Western Europe,EVS,2,1990,otra_raza,9.4,1002
FRA,Western Europe,EVS,4,1999,otra_raza,8.9,1615
FRA,Western Europe,WVS,5,2006,otra_raza,22.6,1001
FRA,Western Europe,EVS,5,2008,otra_raza,3.4,1480
FRA,Western Europe,EVS,7,2018,otra_raza,3.7,1848
FRA,Western Europe,WVS,5,2006,otra_religion,25.6,1001
FRA,Western Europe,WVS,5,2006,otro_idioma,23.4,1001
FRA,Western Europe,WVS,5,2006,parejas_no_casadas,11.3,1001
FRA,Western Europe,EVS,2,1990,sida,14.7,1002
FRA,Western Europe,EVS,4,1999,sida,8.6,1615
FRA,Western Europe,WVS,5,2006,sida,31.6,1001
FRA,Western Europe,EVS,5,2008,sida,2.6,1480
GBR,Western Europe,EVS,1,1981,antecedentes,38.6,1167
GBR,Western Europe,EVS,2,1990,antecedentes,41.1,1484
GBR,Western Europe,EVS,4,1999,antecedentes,48.2,1000
GBR,Western Europe,EVS,5,2009,antecedentes,40.9,1500
GBR,Western Europe,EVS,1,1981,bebedores,48.0,1167
GBR,Western Europe,EVS,2,1990,bebedores,48.3,1484
GBR,Western Europe,WVS,3,1998,bebedores,67.4,1093
GBR,Western Europe,EVS,4,1999,bebedores,51.1,1000
GBR,Western Europe,WVS,5,2005,bebedores,60.5,1041
GBR,Western Europe,EVS,5,2009,bebedores,48.2,1529
GBR,Western Europe,EVS,7,2018,bebedores,48.4,1782
GBR,Western Europe,WVS,7,2022,bebedores,56.8,2586
GBR,Western Europe,EVS,5,2009,cristianos,1.6,1531
GBR,Western Europe,EVS,7,2018,cristianos,0.8,1782
GBR,Western Europe,EVS,2,1990,drogadictos,62.1,1484
GBR,Western Europe,EVS,4,1999,drogadictos,71.8,1000
GBR,Western Europe,WVS,5,2005,drogadictos,84.3,1041
GBR,Western Europe,EVS,5,2009,drogadictos,72.5,1534
GBR,Western Europe,EVS,7,2018,drogadictos,76.8,1782
GBR,Western Europe,WVS,7,2022,drogadictos,82.9,2586
GBR,Western Europe,EVS,1,1981,extrema_derecha,21.9,1167
GBR,Western Europe,EVS,2,1990,extrema_derecha,27.8,1484
GBR,Western Europe,EVS,4,1999,extrema_derecha,30.1,1000
GBR,Western Europe,EVS,5,2009,extrema_derecha,30.3,1518
GBR,Western Europe,EVS,1,1981,extrema_izquierda,27.0,1167
GBR,Western Europe,EVS,2,1990,extrema_izquierda,34.2,1484
GBR,Western Europe,EVS,4,1999,extrema_izquierda,27.3,1000
GBR,Western Europe,EVS,5,2009,extrema_izquierda,24.9,1515
GBR,Western Europe,EVS,1,1981,familias_numerosas,11.1,1167
GBR,Western Europe,EVS,2,1990,familias_numerosas,10.8,1484
GBR,Western Europe,EVS,4,1999,familias_numerosas,14.3,1000
GBR,Western Europe,EVS,5,2009,familias_numerosas,12.7,1531
GBR,Western Europe,EVS,4,1999,gitanos,36.9,1000
GBR,Western Europe,EVS,5,2009,gitanos,33.2,1526
GBR,Western Europe,EVS,7,2018,gitanos,33.3,1782
GBR,Western Europe,EVS,2,1990,hindues,12.0,1484
GBR,Western Europe,EVS,4,1999,hindues,12.2,1000
GBR,Western Europe,EVS,2,1990,homosexuales,31.1,1484
GBR,Western Europe,WVS,3,1998,homosexuales,21.7,1093
GBR,Western Europe,EVS,4,1999,homosexuales,24.3,1000
GBR,Western Europe,WVS,5,2005,homosexuales,16.8,1041
GBR,Western Europe,EVS,5,2009,homosexuales,10.3,1531
GBR,Western Europe,EVS,7,2018,homosexuales,5.3,1782
GBR,Western Europe,WVS,7,2022,homosexuales,3.6,2586
GBR,Western Europe,EVS,1,1981,inestables,30.1,1167
GBR,Western Europe,EVS,2,1990,inestables,28.3,1484
GBR,Western Europe,EVS,4,1999,inestables,39.3,1000
GBR,Western Europe,EVS,5,2009,inestables,28.8,1516
GBR,Western Europe,EVS,1,1981,inmigrantes,12.9,1167
GBR,Western Europe,EVS,2,1990,inmigrantes,11.7,1484
GBR,Western Europe,WVS,3,1998,inmigrantes,11.5,1093
GBR,Western Europe,EVS,4,1999,inmigrantes,15.5,1000
GBR,Western Europe,WVS,5,2005,inmigrantes,14.2,1041
GBR,Western Europe,EVS,5,2009,inmigrantes,14.2,1523
GBR,Western Europe,EVS,7,2018,inmigrantes,6.4,1782
GBR,Western Europe,WVS,7,2022,inmigrantes,4.7,2586
GBR,Western Europe,EVS,2,1990,judios,7.2,1484
GBR,Western Europe,EVS,4,1999,judios,6.2,1000
GBR,Western Europe,EVS,5,2009,judios,3.2,1532
GBR,Western Europe,EVS,7,2018,judios,1.3,1782
GBR,Western Europe,EVS,2,1990,musulmanes,16.8,1484
GBR,Western Europe,EVS,4,1999,musulmanes,13.6,1000
GBR,Western Europe,EVS,5,2009,musulmanes,12.4,1527
GBR,Western Europe,EVS,7,2018,musulmanes,5.2,1782
GBR,Western Europe,EVS,1,1981,otra_raza,10.4,1167
GBR,Western Europe,EVS,2,1990,otra_raza,8.8,1484
GBR,Western Europe,EVS,4,1999,otra_raza,8.6,1000
GBR,Western Europe,WVS,5,2005,otra_raza,4.8,1041
GBR,Western Europe,EVS,5,2009,otra_raza,5.6,1532
GBR,Western Europe,EVS,7,2018,otra_raza,2.1,1782
GBR,Western Europe,WVS,7,2022,otra_raza,1.5,2586
GBR,Western Europe,WVS,5,2005,otra_religion,1.8,1041
GBR,Western Europe,WVS,7,2022,otra_religion,1.3,2586
GBR,Western Europe,WVS,5,2005,otro_idioma,5.6,1041
GBR,Western Europe,WVS,7,2022,otro_idioma,3.5,2586
GBR,Western Europe,WVS,5,2005,parejas_no_casadas,2.1,1041
GBR,Western Europe,WVS,7,2022,parejas_no_casadas,0.8,2586
GBR,Western Europe,EVS,2,1990,sida,23.0,1484
GBR,Western Europe,WVS,3,1998,sida,13.7,1093
GBR,Western Europe,EVS,4,1999,sida,25.0,1000
GBR,Western Europe,WVS,5,2005,sida,12.1,1041
GBR,Western Europe,EVS,5,2009,sida,10.8,1522
GBR,Western Europe,WVS,7,2022,sida,4.3,2586
GEO,Eastern Europe & Central Asia,WVS,3,1996,antecedentes,49.6,2008
GEO,Eastern Europe & Central Asia,EVS,5,2008,antecedentes,79.9,1464
GEO,Eastern Europe & Central Asia,WVS,3,1996,bebedores,69.5,2008
GEO,Eastern Europe & Central Asia,EVS,5,2008,bebedores,82.9,1477
GEO,Eastern Europe & Central Asia,WVS,5,2009,bebedores,83.3,1500
GEO,Eastern Europe & Central Asia,WVS,6,2014,bebedores,77.9,1202
GEO,Eastern Europe & Central Asia,EVS,7,2018,bebedores,60.3,2182
GEO,Eastern Europe & Central Asia,EVS,5,2008,cristianos,4.3,1479
GEO,Eastern Europe & Central Asia,EVS,7,2018,cristianos,20.9,2187
GEO,Eastern Europe & Central Asia,WVS,3,1996,drogadictos,80.8,2008
GEO,Eastern Europe & Central Asia,EVS,5,2008,drogadictos,90.2,1481
GEO,Eastern Europe & Central Asia,WVS,5,2009,drogadictos,95.9,1500
GEO,Eastern Europe & Central Asia,WVS,6,2014,drogadictos,90.2,1202
GEO,Eastern Europe & Central Asia,EVS,7,2018,drogadictos,68.2,2183
GEO,Eastern Europe & Central Asia,EVS,5,2008,extrema_derecha,13.4,1351
GEO,Eastern Europe & Central Asia,EVS,5,2008,extrema_izquierda,16.2,1347
GEO,Eastern Europe & Central Asia,WVS,3,1996,extremistas,44.8,2008
GEO,Eastern Europe & Central Asia,EVS,5,2008,familias_numerosas,7.3,1478
GEO,Eastern Europe & Central Asia,EVS,5,2008,gitanos,33.1,1446
GEO,Eastern Europe & Central Asia,EVS,7,2018,gitanos,37.4,2151
GEO,Eastern Europe & Central Asia,WVS,3,1996,homosexuales,77.0,2008
GEO,Eastern Europe & Central Asia,EVS,5,2008,homosexuales,86.8,1472
GEO,Eastern Europe & Central Asia,WVS,5,2009,homosexuales,92.0,1500
GEO,Eastern Europe & Central Asia,WVS,6,2014,homosexuales,86.6,1202
GEO,Eastern Europe & Central Asia,EVS,7,2018,homosexuales,62.0,2178
GEO,Eastern Europe & Central Asia,WVS,3,1996,inestables,54.6,2008
GEO,Eastern Europe & Central Asia,EVS,5,2008,inestables,73.4,1468
GEO,Eastern Europe & Central Asia,WVS,3,1996,inmigrantes,10.9,2008
GEO,Eastern Europe & Central Asia,EVS,5,2008,inmigrantes,27.4,1431
GEO,Eastern Europe & Central Asia,WVS,5,2009,inmigrantes,23.9,1500
GEO,Eastern Europe & Central Asia,WVS,6,2014,inmigrantes,32.8,1202
GEO,Eastern Europe & Central Asia,EVS,7,2018,inmigrantes,30.7,2161
GEO,Eastern Europe & Central Asia,EVS,5,2008,judios,17.5,1473
GEO,Eastern Europe & Central Asia,EVS,7,2018,judios,30.6,2168
GEO,Eastern Europe & Central Asia,WVS,5,2009,minorias_militantes,1.5,1365
GEO,Eastern Europe & Central Asia,EVS,5,2008,musulmanes,38.8,1449
GEO,Eastern Europe & Central Asia,EVS,7,2018,musulmanes,35.2,2177
GEO,Eastern Europe & Central Asia,WVS,3,1996,otra_raza,9.5,2008
GEO,Eastern Europe & Central Asia,EVS,5,2008,otra_raza,22.8,1458
GEO,Eastern Europe & Central Asia,WVS,5,2009,otra_raza,24.3,1500
GEO,Eastern Europe & Central Asia,WVS,6,2014,otra_raza,32.1,1202
GEO,Eastern Europe & Central Asia,EVS,7,2018,otra_raza,33.0,2169
GEO,Eastern Europe & Central Asia,WVS,3,1996,otra_religion,26.5,2008
GEO,Eastern Europe & Central Asia,WVS,5,2009,otra_religion,36.0,1500
GEO,Eastern Europe & Central Asia,WVS,6,2014,otra_religion,36.4,1202
GEO,Eastern Europe & Central Asia,WVS,5,2009,otro_idioma,14.1,1470
GEO,Eastern Europe & Central Asia,WVS,6,2014,otro_idioma,20.2,1202
GEO,Eastern Europe & Central Asia,WVS,5,2009,parejas_no_casadas,23.7,1462
GEO,Eastern Europe & Central Asia,WVS,6,2014,parejas_no_casadas,26.5,1202
GEO,Eastern Europe & Central Asia,WVS,3,1996,sida,71.1,2008
GEO,Eastern Europe & Central Asia,EVS,5,2008,sida,69.0,1467
GEO,Eastern Europe & Central Asia,WVS,5,2009,sida,84.1,1500
GEO,Eastern Europe & Central Asia,WVS,6,2014,sida,68.4,1202
GHA,Sub-Saharan Africa,WVS,5,2007,bebedores,70.5,1534
GHA,Sub-Saharan Africa,WVS,6,2012,bebedores,67.2,1552
GHA,Sub-Saharan Africa,WVS,5,2007,drogadictos,80.1,1534
GHA,Sub-Saharan Africa,WVS,6,2012,drogadictos,78.4,1552
GHA,Sub-Saharan Africa,WVS,5,2007,homosexuales,79.0,1534
GHA,Sub-Saharan Africa,WVS,6,2012,homosexuales,79.7,1552
GHA,Sub-Saharan Africa,WVS,5,2007,inmigrantes,25.8,1534
GHA,Sub-Saharan Africa,WVS,6,2012,inmigrantes,20.2,1552
GHA,Sub-Saharan Africa,WVS,5,2007,otra_raza,22.4,1534
GHA,Sub-Saharan Africa,WVS,6,2012,otra_raza,19.9,1552
GHA,Sub-Saharan Africa,WVS,5,2007,otra_religion,24.2,1534
GHA,Sub-Saharan Africa,WVS,6,2012,otra_religion,22.5,1552
GHA,Sub-Saharan Africa,WVS,5,2007,otro_idioma,24.8,1534
GHA,Sub-Saharan Africa,WVS,6,2012,otro_idioma,21.9,1552
GHA,Sub-Saharan Africa,WVS,5,2007,parejas_no_casadas,39.2,1534
